13.5518614320,7.9012340816,-0.6754129383,-0.2954849798
13.6309701006,7.9204955744,-0.6778969742,-0.2012328523
13.7102712777,7.9397373299,-0.6794361478,-0.1065465021
13.7897648124,7.9589686350,-0.6800271379,-0.0116302446
13.8694506466,7.9781987993,-0.6796686691,0.0833111088
13.9493288156,7.9974371350,-0.6783615150,0.1780726925
14.0293994475,8.0166929366,-0.6761084961,0.2724500288
14.1096627634,8.0359754606,-0.6729144742,0.3662394692
14.1901190765,8.0552939063,-0.6687863412,0.4592386337
14.2707687917,8.0746573952,-0.6637330049,0.5512468477
14.3516124046,8.0940749517,-0.6577653695,0.6420655746
14.4326505006,8.1135554835,-0.6508963119,0.7314988449
14.5138837535,8.1331077624,-0.6431406544,0.8193536782
14.5953129238,8.1527404054,-0.6345151322,0.9054405004
14.6769388576,8.1724618563,-0.6250383574,0.9895735524
14.7587624845,8.1922803668,-0.6147307793,1.0715712908
14.8407848153,8.2122039795,-0.6036146397,1.1512567800
14.9230069405,8.2322405102,-0.5917139250,1.2284580736
15.0054300272,8.2523975310,-0.5790543148,1.3030085858
15.0880553171,8.2726823540,-0.5656631261,1.3747474506
15.1708841238,8.2931020154,-0.5515692546,1.4435198690
15.2539178294,8.3136632606,-0.5368031123,1.5091774431
15.3371578824,8.3343725296,-0.5213965616,1.5715784962
15.4206057939,8.3552359426,-0.5053828471,1.6305883785
15.5042631344,8.3762592876,-0.4887965232,1.6860797579
15.5881315309,8.3974480073,-0.4716733803,1.7379328943
15.6722126628,8.4188071876,-0.4540503667,1.7860358985
15.7565082586,8.4403415464,-0.4359655097,1.8302849733
15.8410200922,8.4620554240,-0.4174578329,1.8705846374
15.9257499787,8.4839527728,-0.3985672724,1.9068479317
16.0106997711,8.5060371498,-0.3793345906,1.9389966069
16.0958713557,8.5283117082,-0.3598012879,1.9669612923
16.1812666484,8.5507791908,-0.3400095136,1.9906816452
16.2668875904,8.5734419241,-0.3200019745,2.0101064815
16.3527361441,8.5963018134,-0.2998218431,2.0251938863
16.4388142888,8.6193603385,-0.2795126644,2.0359113036
16.5251240166,8.6426185506,-0.2591182618,2.0422356074
16.6116673276,8.6660770700,-0.2386826425,2.0441531509
16.6984462263,8.6897360847,-0.2182499028,2.0416597965
16.7854627168,8.7135953503,-0.1978641327,2.0347609243
16.8727187986,8.7376541899,-0.1775693208,2.0234714208
16.9602164622,8.7619114965,-0.1574092596,2.0078156466
17.0479576850,8.7863657343,-0.1374274506,1.9878273841
17.1359444269,8.8110149429,-0.1176670108,1.9635497639
17.2241786259,8.8358567411,-0.0981705795,1.9350351728
17.3126621944,8.8608883322,-0.0789802265,1.9023451398
17.4013970146,8.8861065097,-0.0601373607,1.8655502039
17.4903849346,8.9115076648,-0.0416826417,1.8247297616
17.5796277645,8.9370877937,-0.0236558912,1.7799718957
17.6691272724,8.9628425064,-0.0060960075,1.7313731853
17.7588851807,8.9887670363,0.0109591184,1.6790384973
17.8489031621,9.0148562502,0.0274726847,1.6230807602
17.9391828364,9.0411046598,0.0434090584,1.5636207200
18.0297257666,9.0675064329,0.0587338517,1.5007866805
18.1205334558,9.0940554067,0.0734139965,1.4347142257
18.2116073438,9.1207451007,0.0874178159,1.3655459275
18.3029488043,9.1475687307,0.1007150924,1.2934310381
18.3945591413,9.1745192234,0.1132771328,1.2185251678
18.4864395871,9.2015892319,0.1250768306,1.1409899494
18.5785912990,9.2287711515,0.1360887244,1.0609926894
18.6710153571,9.2560571357,0.1462890524,0.9787060068
18.7637127617,9.2834391137,0.1556558044,0.8943074607
18.8566844318,9.3109088074,0.1641687687,0.8079791673
18.9499312021,9.3384577497,0.1718095758,0.7199074069
19.0434538221,9.3660773022,0.1785617384,0.6302822218
19.1372529542,9.3937586742,0.1844106865,0.5392970062
19.2313291720,9.4214929418,0.1893437992,0.4471480891
19.3256829592,9.4492710667,0.1933504318,0.3540343106
19.4203147090,9.4770839162,0.1964219388,0.2601565926
19.5152247226,9.5049222824,0.1985516923,0.1657175056
19.6104132089,9.5327769025,0.1997350969,0.0709208314
19.7058802839,9.5606384788,0.1999695988,-0.0240288766
19.8016259706,9.5884976982,0.1992546922,-0.1189267348
19.8976501989,9.6163452531,0.1975919196,-0.2135679714
19.9939528058,9.6441718607,0.1949848690,-0.3077483686
20.0905335355,9.6719682836,0.1914391659,-0.4012647027
20.1873920403,9.6997253495,0.1869624613,-0.4939151830
20.2845278810,9.7274339710,0.1815644151,-0.5854998873
20.3819405283,9.7550851653,0.1752566752,-0.6758211930
20.4796293634,9.7826700735,0.1680528526,-0.7646842037
20.5775936797,9.8101799797,0.1599684917,-0.8518971697
20.6758326844,9.8376063298,0.1510210371,-0.9372719019
20.7743454999,9.8649407500,0.1412297956,-1.0206241777
20.8731311657,9.8921750650,0.1306158951,-1.1017741385
20.9721886409,9.9193013154,0.1192022382,-1.1805466779
21.0715168060,9.9463117751,0.1070134535,-1.2567718198
21.1711144655,9.9731989675,0.0940758420,-1.3302850844
21.2709803504,9.9999556825,0.0804173208,-1.4009278442
21.3711131211,10.0265749912,0.0660673623,-1.4685476651
21.4715113701,10.0530502612,0.0510569311,-1.5329986365
21.5721736251,10.0793751711,0.0354184168,-1.5941416853
21.6730983523,10.1055437239,0.0191855644,-1.6518448761
21.7742839595,10.1315502598,0.0023934014,-1.7059836965
21.8757287997,10.1573894688,-0.0149218380,-1.7564413250
21.9774311746,10.1830564019,-0.0327227907,-1.8031088835
22.0793893382,10.2085464818,-0.0509710455,-1.8458856723
22.1816015006,10.2338555129,-0.0696272262,-1.8846793871
22.2840658322,10.2589796902,-0.0886510763,-1.9194063183
22.3867804669,10.2839156076,-0.1080015459,-1.9499915317
22.4897435068,10.3086602653,-0.1276368802,-1.9763690303
22.5929530260,10.3332110760,-0.1475147100,-1.9984818963
22.6964070749,10.3575658709,-0.1675921426,-2.0162824143
22.8001036841,10.3817229040,-0.1878258547,-2.0297321742
22.9040408693,10.4056808563,-0.2081721858,-2.0388021539
23.0082166347,10.4294388380,-0.2285872323,-2.0434727821
23.1126289779,10.4529963911,-0.2490269423,-2.0437339804
23.2172758942,10.4763534899,-0.2694472108,-2.0395851854
23.3221553808,10.4995105414,-0.2898039748,-2.0310353491
23.4272654410,10.5224683842,-0.3100533081,-2.0181029207
23.5326040887,10.5452282867,-0.3301515165,-2.0008158058
23.6381693525,10.5677919445,-0.3500552319,-1.9792113069
23.7439592804,10.5901614765,-0.3697215058,-1.9533360422
23.8499719434,10.6123394207,-0.3891079020,-1.9232458459
23.9562054400,10.6343287285,-0.4081725884,-1.8890056468
24.0626579003,10.6561327581,-0.4268744269,-1.8506893289
24.1693274901,10.6777552678,-0.4451730625,-1.8083795716
24.2762124144,10.6992004073,-0.4630290102,-1.7621676714
24.3833109220,10.7204727092,-0.4804037403,-1.7121533448
24.4906213088,10.7415770792,-0.4972597612,-1.6584445135
24.5981419214,10.7625187849,-0.5135607010,-1.6011570708
24.7058711610,10.7833034454,-0.5292713852,-1.5404146325
24.8138074866,10.8039370185,-0.5443579131,-1.4763482691
24.9219494186,10.8244257877,-0.5587877308,-1.4090962239
25.0302955416,10.8447763496,-0.5725297016,-1.3388036142
25.1388445079,10.8649955984,-0.5855541728,-1.2656221181
25.2475950398,10.8850907119,-0.5978330401,-1.1897096475
25.3565459331,10.9050691360,-0.6093398079,-1.1112300074
25.4656960592,10.9249385680,-0.6200496469,-1.0303525419
